Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1986-03-13,0.06601,0.074,0.06601,0.074,1396045137
1986-03-14,0.074,0.074,0.074,0.074,416950877
1986-03-17,0.074,0.074,0.074,0.074,180185121
1986-03-18,0.074,0.074,0.074,0.074,91690229
1986-03-19,0.074,0.074,0.074,0.074,64802738
1986-03-20,0.074,0.074,0.06601,0.074,79064797
1986-03-21,0.074,0.074,0.06601,0.06601,81169036
1986-03-24,0.06601,0.06601,0.06601,0.06601,88339038
1986-03-25,0.06601,0.06601,0.06601,0.06601,43409651
1986-03-26,0.06601,0.074,0.06601,0.06601,30784223
1986-03-27,0.06601,0.074,0.06601,0.074,22795910
1986-03-31,0.074,0.074,0.06601,0.074,17418417
1986-04-01,0.074,0.074,0.06601,0.06601,15002438
1986-04-02,0.06601,0.074,0.06601,0.074,36551394
1986-04-03,0.074,0.074,0.074,0.074,31173897
1986-04-04,0.074,0.074,0.074,0.074,35966888
1986-04-07,0.074,0.074,0.06601,0.06601,22406239
1986-04-08,0.06601,0.074,0.06601,0.074,13872386
1986-04-09,0.074,0.074,0.074,0.074,16444233
1986-04-10,0.074,0.074,0.074,0.074,18782271
1986-04-11,0.074,0.074,0.074,0.074,23302488
1986-04-14,0.074,0.074,0.074,0.074,16444233
1986-04-15,0.074,0.074,0.074,0.074,12586462
1986-04-16,0.074,0.074,0.074,0.074,43175849
1986-04-17,0.074,0.074,0.074,0.074,29771074
1986-04-18,0.074,0.074,0.074,0.074,29264497
1986-04-21,0.074,0.074,0.074,0.074,31018028
1986-04-22,0.074,0.074,0.074,0.074,21042378
1986-04-23,0.074,0.074,0.074,0.074,21120319
1986-04-24,0.074,0.0824,0.074,0.0824,84364356
1986-04-25,0.0824,0.09059,0.0824,0.09059,116083798
1986-04-28,0.09059,0.09059,0.0824,0.09059,39084270
1986-04-29,0.09059,0.09059,0.0824,0.0824,41032642
1986-04-30,0.0824,0.0824,0.0824,0.0824,41811991
1986-05-01,0.0824,0.0824,0.0824,0.0824,73531431
1986-05-02,0.0824,0.0824,0.0824,0.0824,27394061
1986-05-05,0.0824,0.0824,0.0824,0.0824,4403315
1986-05-06,0.0824,0.0824,0.0824,0.0824,13170971
1986-05-07,0.0824,0.0824,0.0824,0.0824,6975156
1986-05-08,0.0824,0.0824,0.0824,0.0824,4792989
1986-05-09,0.0824,0.0824,0.0824,0.0824,8222117
1986-05-12,0.0824,0.0824,0.0824,0.0824,14184124
1986-05-13,0.0824,0.0824,0.0824,0.0824,5182662
1986-05-14,0.0824,0.0824,0.0824,0.0824,12586462
1986-05-15,0.0824,0.0824,0.0824,0.0824,5143692
1986-05-16,0.0824,0.0824,0.0824,0.0824,16171459
1986-05-19,0.0824,0.0824,0.0824,0.0824,14885538
1986-05-20,0.0824,0.0824,0.0824,0.0824,83857784
1986-05-21,0.0824,0.0824,0.0824,0.0824,10949835
1986-05-22,0.0824,0.0824,0.0824,0.0824,5962007
1986-05-23,0.0824,0.0824,0.0824,0.0824,5533365
1986-05-27,0.0824,0.0824,0.0824,0.0824,18782271
1986-05-28,0.0824,0.0824,0.0824,0.0824,21003417
1986-05-29,0.0824,0.09059,0.0824,0.09059,61802254
1986-05-30,0.09059,0.09059,0.09059,0.09059,36629326
1986-06-02,0.09059,0.09059,0.09059,0.09059,26692652
1986-06-03,0.09059,0.09059,0.0824,0.09059,6780323
1986-06-04,0.09059,0.09059,0.0824,0.09059,6390650
1986-06-05,0.09059,0.09059,0.0824,0.09059,18548471
1986-06-06,0.09059,0.09059,0.09059,0.09059,4637115
1986-06-09,0.09059,0.09059,0.0824,0.0824,17145642
1986-06-10,0.0824,0.0824,0.0824,0.0824,4637115
1986-06-11,0.0824,0.0824,0.0824,0.0824,3117390
1986-06-12,0.0824,0.0824,0.0824,0.0824,18548471
1986-06-13,0.0824,0.0824,0.0824,0.0824,10677059
1986-06-16,0.0824,0.0824,0.0824,0.0824,12976135
1986-06-17,0.0824,0.0824,0.0824,0.0824,17691183
1986-06-18,0.0824,0.0824,0.0824,0.0824,5884074
1986-06-19,0.0824,0.0824,0.0824,0.0824,11456407
1986-06-20,0.0824,0.0824,0.0824,0.0824,5143692
1986-06-23,0.0824,0.0824,0.0824,0.0824,62503666
1986-06-24,0.0824,0.0824,0.0824,0.0824,19717489
1986-06-25,0.0824,0.0824,0.0824,0.0824,20613741
1986-06-26,0.0824,0.0824,0.074,0.074,25913303
1986-06-27,0.074,0.074,0.074,0.074,14067223
1986-06-30,0.074,0.0824,0.074,0.0824,84364356
1986-07-01,0.0824,0.0824,0.0824,0.0824,64374097
1986-07-02,0.0824,0.0824,0.0824,0.0824,71193383
1986-07-03,0.0824,0.0824,0.0824,0.0824,19132981
1986-07-07,0.0824,0.0824,0.074,0.074,19016076
1986-07-08,0.074,0.074,0.074,0.074,19288850
1986-07-09,0.074,0.074,0.074,0.074,62425729
1986-07-10,0.074,0.074,0.06601,0.06601,63438880
1986-07-11,0.06601,0.074,0.06601,0.074,23536296
1986-07-14,0.06601,0.074,0.06601,0.074,38694601
1986-07-15,0.074,0.074,0.06601,0.074,17847058
1986-07-16,0.074,0.074,0.074,0.074,12664396
1986-07-17,0.074,0.074,0.074,0.074,9391136
1986-07-18,0.074,0.074,0.074,0.074,16678036
1986-07-21,0.074,0.074,0.074,0.074,4754021
1986-07-22,0.074,0.0824,0.074,0.0824,14223092
1986-07-23,0.0824,0.0824,0.074,0.074,28134442
1986-07-24,0.0824,0.0824,0.0824,0.0824,19132981
1986-07-25,0.0824,0.0824,0.0824,0.0824,27666832
1986-07-28,0.0824,0.0824,0.0824,0.0824,15976622
1986-07-29,0.0824,0.0824,0.074,0.074,19016076
1986-07-30,0.074,0.074,0.074,0.074,35733082
1986-07-31,0.074,0.074,0.074,0.074,21159283
1986-08-01,0.074,0.074,0.074,0.074,17457380
1986-08-04,0.074,0.074,0.074,0.074,16833906
1986-08-05,0.074,0.074,0.074,0.074,3818804
1986-08-06,0.074,0.074,0.06601,0.074,24783250
1986-08-07,0.074,0.074,0.06601,0.074,4948856
1986-08-08,0.074,0.074,0.074,0.074,5611301
1986-08-11,0.074,0.074,0.074,0.074,10754995
1986-08-12,0.074,0.074,0.074,0.074,13521678
1986-08-13,0.074,0.074,0.074,0.074,9313202
1986-08-14,0.074,0.0824,0.074,0.0824,27238194
1986-08-15,0.0824,0.0824,0.074,0.0824,8261084
1986-08-18,0.0824,0.0824,0.074,0.074,17301514
1986-08-19,0.074,0.074,0.074,0.074,27588900
1986-08-20,0.074,0.074,0.074,0.074,28095476
1986-08-21,0.074,0.0824,0.074,0.074,67023877
1986-08-22,0.074,0.074,0.074,0.074,7793475
1986-08-25,0.074,0.074,0.074,0.074,3273257
1986-08-26,0.074,0.074,0.074,0.074,14690698
1986-08-27,0.074,0.074,0.074,0.074,12898203
1986-08-28,0.074,0.074,0.074,0.074,4637115
1986-08-29,0.074,0.074,0.074,0.074,34408192
1986-09-02,0.074,0.074,0.074,0.074,7053092
1986-09-03,0.074,0.074,0.06601,0.06601,24783250
1986-09-04,0.074,0.074,0.074,0.074,53346330
1986-09-05,0.074,0.0824,0.074,0.0824,35655142
1986-09-08,0.0824,0.0824,0.074,0.074,13015103
1986-09-09,0.074,0.0824,0.074,0.0824,50774483
1986-09-10,0.0824,0.0824,0.074,0.074,14729666
1986-09-11,0.074,0.0824,0.074,0.074,48241604
1986-09-12,0.074,0.074,0.074,0.074,33083299
1986-09-15,0.074,0.074,0.074,0.074,30433515
1986-09-16,0.074,0.074,0.074,0.074,7014126
1986-09-17,0.074,0.074,0.074,0.074,10871899
1986-09-18,0.074,0.074,0.074,0.074,7247932
1986-09-19,0.074,0.074,0.074,0.074,3390161
1986-09-22,0.074,0.074,0.074,0.074,6078913
1986-09-23,0.074,0.074,0.074,0.074,8066242
1986-09-24,0.074,0.074,0.074,0.074,6468582
1986-09-25,0.074,0.074,0.074,0.074,6975156
1986-09-26,0.074,0.074,0.074,0.074,3156358
1986-09-29,0.074,0.074,0.074,0.074,8377987
1986-09-30,0.074,0.074,0.074,0.074,7014126
1986-10-01,0.074,0.074,0.074,0.074,43877258
1986-10-02,0.074,0.074,0.074,0.074,30745260
1986-10-03,0.074,0.074,0.074,0.074,19912327
1986-10-06,0.074,0.0824,0.074,0.0824,115460325
1986-10-07,0.0824,0.0824,0.0824,0.0824,80896265
1986-10-08,0.0824,0.0824,0.0824,0.0824,161831494
1986-10-09,0.0824,0.09059,0.0824,0.0824,125241136
1986-10-10,0.0824,0.09059,0.0824,0.09059,103848049
1986-10-13,0.09059,0.09059,0.0824,0.0824,36707264
1986-10-14,0.0824,0.09059,0.0824,0.0824,17418417
1986-10-15,0.0824,0.09059,0.0824,0.09059,85962029
1986-10-16,0.09059,0.09059,0.09059,0.09059,29576237
1986-10-17,0.09059,0.09059,0.09059,0.09059,168378018
1986-10-20,0.09059,0.09059,0.09059,0.09059,58918668
1986-10-21,0.09059,0.09882,0.09059,0.09882,152050682
1986-10-22,0.09882,0.09882,0.09882,0.09882,73843174
1986-10-23,0.09882,0.09882,0.09882,0.09882,95314195
1986-10-24,0.09882,0.09882,0.09059,0.09882,137165151
1986-10-27,0.09882,0.09882,0.09882,0.09882,170014646
1986-10-28,0.09882,0.10714,0.09882,0.09882,193005387
1986-10-29,0.09882,0.09882,0.09882,0.09882,72011704
1986-10-30,0.09882,0.09882,0.09882,0.09882,60048719
1986-10-31,0.09882,0.09882,0.09882,0.09882,86234794
1986-11-03,0.09882,0.09882,0.09882,0.09882,57087202
1986-11-04,0.09882,0.10714,0.09882,0.10714,73609371
1986-11-05,0.10714,0.11532,0.10714,0.11532,61022909
1986-11-06,0.11532,0.11532,0.10714,0.11532,98197772
1986-11-07,0.11532,0.11532,0.11532,0.11532,59970787
1986-11-10,0.11532,0.11532,0.10714,0.10714,38811504
1986-11-11,0.10714,0.10714,0.10714,0.10714,16093526
1986-11-12,0.10714,0.11532,0.10714,0.10714,46215301
1986-11-13,0.10714,0.10714,0.10714,0.10714,40876774
1986-11-14,0.10714,0.10714,0.10714,0.10714,25328790
1986-11-17,0.10714,0.10714,0.10714,0.10714,32888461
1986-11-18,0.10714,0.10714,0.10714,0.10714,80740395
1986-11-19,0.10714,0.10714,0.10714,0.10714,65932794
1986-11-20,0.10714,0.11532,0.10714,0.11532,132839776
1986-11-21,0.11532,0.12342,0.11532,0.12342,123214834
1986-11-24,0.12342,0.13176,0.11532,0.13176,235207058
1986-11-25,0.13176,0.13176,0.13176,0.13176,129605481
1986-11-26,0.13176,0.13176,0.13176,0.13176,52489054
1986-11-28,0.13176,0.13176,0.12342,0.12342,55918181
1986-12-01,0.12342,0.13176,0.12342,0.12342,54515356
1986-12-02,0.12342,0.13176,0.12342,0.12342,38928405
1986-12-03,0.12342,0.12342,0.12342,0.12342,47579157
1986-12-04,0.12342,0.12342,0.12342,0.12342,57515840
1986-12-05,0.12342,0.12342,0.12342,0.12342,145465204
1986-12-08,0.12342,0.12342,0.12342,0.12342,30667322
1986-12-09,0.12342,0.12342,0.12342,0.12342,21782760
1986-12-10,0.12342,0.12342,0.12342,0.12342,37330743
1986-12-11,0.12342,0.12342,0.12342,0.12342,15742817
1986-12-12,0.12342,0.12342,0.12342,0.12342,34213350
1986-12-15,0.12342,0.12342,0.11532,0.11532,68699476
1986-12-16,0.11532,0.12342,0.11532,0.11532,104588425
1986-12-17,0.11532,0.12342,0.11532,0.12342,31602539
1986-12-18,0.12342,0.12342,0.12342,0.12342,17145642
1986-12-19,0.12342,0.12342,0.12342,0.12342,76570882
1986-12-22,0.12342,0.12342,0.12342,0.12342,24783250
1986-12-23,0.12342,0.12342,0.12342,0.12342,32187052
1986-12-24,0.12342,0.12342,0.12342,0.12342,9508037
1986-12-26,0.12342,0.12342,0.12342,0.12342,5026793
1986-12-29,0.12342,0.12342,0.12342,0.12342,56424756
1986-12-30,0.12342,0.12342,0.12342,0.12342,34369222
1986-12-31,0.12342,0.12342,0.12342,0.12342,31602539
1987-01-02,0.12342,0.12342,0.12342,0.12342,17106678
1987-01-05,0.12342,0.13176,0.12342,0.13176,65621051
1987-01-06,0.13176,0.13176,0.13176,0.13176,54164649
1987-01-07,0.13176,0.14,0.13176,0.14,82532894
1987-01-08,0.14,0.14833,0.14,0.14,83195340
1987-01-09,0.14,0.14833,0.14,0.14833,86195828
1987-01-12,0.14833,0.15648,0.14833,0.15648,174262090
1987-01-13,0.15648,0.15648,0.14833,0.15648,103263531
1987-01-14,0.15648,0.15648,0.14833,0.15648,93989300
1987-01-15,0.15648,0.16465,0.15648,0.16465,158324429
1987-01-16,0.16465,0.16465,0.15648,0.15648,88533874
1987-01-19,0.15648,0.16465,0.15648,0.16465,119396026
1987-01-20,0.16465,0.17318,0.16465,0.16465,129566507
1987-01-21,0.16465,0.18132,0.16465,0.17318,146790094
1987-01-22,0.17318,0.1894,0.16465,0.1894,156999540
1987-01-23,0.1894,0.19765,0.17318,0.17318,430121838
1987-01-26,0.17318,0.18132,0.16465,0.17318,157700958
1987-01-27,0.17318,0.1894,0.17318,0.18132,154388728
1987-01-28,0.18132,0.1894,0.18132,0.18132,103809076
1987-01-29,0.18132,0.1894,0.17318,0.17318,107199245
1987-01-30,0.17318,0.1894,0.17318,0.1894,140944990
1987-02-02,0.1894,0.1894,0.1894,0.1894,63477851
1987-02-03,0.1894,0.1894,0.18132,0.18132,80272787
1987-02-04,0.18132,0.1894,0.18132,0.18132,42942044
1987-02-05,0.18132,0.1894,0.18132,0.18132,57710676
1987-02-06,0.18132,0.18132,0.17318,0.17318,61724316
1987-02-09,0.17318,0.17318,0.17318,0.17318,184120836
1987-02-10,0.17318,0.17318,0.17318,0.17318,60438393
1987-02-11,0.17318,0.18132,0.17318,0.18132,81597679
1987-02-12,0.18132,0.19765,0.18132,0.19765,251300592
1987-02-13,0.19765,0.19765,0.1894,0.19765,110628368
1987-02-17,0.19765,0.19765,0.1894,0.19765,95703860
1987-02-18,0.19765,0.19765,0.18132,0.18132,173989320
1987-02-19,0.18132,0.18132,0.17318,0.17318,429927016
1987-02-20,0.17318,0.17318,0.17318,0.17318,118928423
1987-02-23,0.17318,0.1894,0.17318,0.1894,170365361
1987-02-24,0.1894,0.19765,0.1894,0.19765,163468125
1987-02-25,0.19765,0.19765,0.1894,0.1894,87949356
1987-02-26,0.1894,0.20591,0.1894,0.19765,196473492
1987-02-27,0.19765,0.19765,0.19765,0.19765,50813453
1987-03-02,0.19765,0.19765,0.1894,0.1894,107588917
1987-03-03,0.1894,0.1894,0.1894,0.1894,109732119
1987-03-04,0.1894,0.20591,0.1894,0.20591,132839776
1987-03-05,0.20591,0.22239,0.20591,0.21426,173443766
1987-03-06,0.21426,0.21426,0.20591,0.21426,86000989
1987-03-09,0.21426,0.21426,0.20591,0.20591,51787633
1987-03-10,0.20591,0.22239,0.20591,0.21426,100263050
1987-03-11,0.22239,0.22239,0.21426,0.22239,59347309
1987-03-12,0.22239,0.22239,0.21426,0.22239,96522175
1987-03-13,0.22239,0.22239,0.20591,0.21426,142230906
1987-03-16,0.21426,0.21426,0.20591,0.21426,119707770
1987-03-17,0.21426,0.22239,0.21426,0.21426,73804205
1987-03-18,0.22239,0.23068,0.22239,0.23068,161480785
1987-03-19,0.23068,0.23068,0.22239,0.23068,84987842
1987-03-20,0.23068,0.23068,0.23068,0.23068,51748666
1987-03-23,0.23068,0.23891,0.23068,0.23068,91300551
1987-03-24,0.22239,0.23068,0.22239,0.23068,94184143
1987-03-25,0.23068,0.23068,0.23068,0.23068,45786661
1987-03-26,0.23068,0.23068,0.23068,0.23068,45163190
1987-03-27,0.23068,0.23891,0.23068,0.23891,163546053
1987-03-30,0.23891,0.24716,0.23068,0.24716,251846127
1987-03-31,0.24716,0.25543,0.24716,0.24716,169585998
1987-04-01,0.24716,0.25543,0.23068,0.23068,351018102
1987-04-02,0.23891,0.24716,0.23891,0.24716,216424776
1987-04-03,0.24716,0.25543,0.24716,0.25543,210540706
1987-04-06,0.25543,0.25543,0.24716,0.25543,133891889
1987-04-07,0.25543,0.25543,0.23891,0.23891,99756470
1987-04-08,0.23891,0.24716,0.23891,0.24716,143711665
1987-04-09,0.24716,0.24716,0.23891,0.24716,96833917
1987-04-10,0.24716,0.24716,0.24716,0.24716,58684863
1987-04-13,0.24716,0.24716,0.23891,0.23891,67998067
1987-04-14,0.23891,0.24716,0.23068,0.23891,118227012
1987-04-15,0.24716,0.24716,0.24716,0.24716,129839285
1987-04-16,0.24716,0.25543,0.24716,0.25543,254495912
1987-04-20,0.25543,0.25543,0.24716,0.24716,135723353
1987-04-21,0.24716,0.25543,0.23891,0.24716,153141771
1987-04-22,0.24716,0.25543,0.24716,0.25543,101042398
1987-04-23,0.25543,0.25543,0.24716,0.25543,65387249
1987-04-24,0.25543,0.25543,0.24716,0.25543,73297631
1987-04-27,0.25543,0.25543,0.24716,0.25543,71855832
1987-04-28,0.25543,0.27184,0.25543,0.27184,150297157
1987-04-29,0.27184,0.27999,0.26358,0.26358,115226522
1987-04-30,0.26358,0.27184,0.26358,0.26358,119123260
1987-05-01,0.26358,0.27184,0.26358,0.27184,51203126
1987-05-04,0.27184,0.27999,0.27184,0.27184,46721880
1987-05-05,0.27184,0.29657,0.27184,0.29657,150180251
1987-05-06,0.29657,0.29657,0.2884,0.2884,207696100
1987-05-07,0.2884,0.30483,0.2884,0.30483,391972812
1987-05-08,0.30483,0.32957,0.30483,0.32115,203020009
1987-05-11,0.32115,0.32115,0.31299,0.31299,172352676
1987-05-12,0.31299,0.32115,0.29657,0.30483,200876794
1987-05-13,0.30483,0.31299,0.30483,0.31299,99288863
1987-05-14,0.31299,0.32115,0.31299,0.31299,81130070
1987-05-15,0.31299,0.31299,0.30483,0.30483,114096467
1987-05-18,0.30483,0.30483,0.2884,0.29657,233531469
1987-05-19,0.29657,0.29657,0.2884,0.2884,105991258
1987-05-20,0.2884,0.2884,0.27184,0.27999,308972293
1987-05-21,0.27999,0.2884,0.27999,0.2884,126254285
1987-05-22,0.2884,0.2884,0.27999,0.27999,87442786
1987-05-26,0.27999,0.27999,0.27999,0.27999,63438880
1987-05-27,0.27999,0.2884,0.27999,0.27999,65971763
1987-05-28,0.27999,0.29657,0.27999,0.29657,147023900
1987-05-29,0.29657,0.30483,0.29657,0.29657,108757932
1987-06-01,0.29657,0.29657,0.2884,0.2884,41032642
1987-06-02,0.2884,0.29657,0.2884,0.2884,69751599
1987-06-03,0.2884,0.29657,0.2884,0.2884,29264497
1987-06-04,0.2884,0.2884,0.2884,0.2884,27588900
1987-06-05,0.2884,0.2884,0.27184,0.27999,80194850
1987-06-08,0.27999,0.27999,0.27184,0.27999,150959604
1987-06-09,0.27999,0.27999,0.27999,0.27999,34953736
1987-06-10,0.27999,0.27999,0.26358,0.26358,238480325
1987-06-11,0.27184,0.27184,0.24716,0.24716,363565567
1987-06-12,0.24716,0.26358,0.24716,0.25543,265406765
1987-06-15,0.25543,0.25543,0.24716,0.25543,169430145
1987-06-16,0.25543,0.26358,0.25543,0.25543,99483701
1987-06-17,0.25543,0.26358,0.25543,0.26358,96171469
1987-06-18,0.26358,0.27184,0.26358,0.27184,76025342
1987-06-19,0.27184,0.27184,0.26358,0.27184,55216763
1987-06-22,0.27184,0.27184,0.26358,0.26358,118304938
1987-06-23,0.26358,0.26358,0.25543,0.26358,136346838
1987-06-24,0.26358,0.27184,0.26358,0.27184,111875324
1987-06-25,0.27184,0.27184,0.26358,0.27184,59581114
1987-06-26,0.27184,0.27184,0.26358,0.27184,29693138
1987-06-29,0.27184,0.27184,0.26358,0.26358,34680963
1987-06-30,0.27184,0.27184,0.26358,0.26358,51865571
1987-07-01,0.26358,0.26358,0.26358,0.26358,29693138
1987-07-02,0.26358,0.26358,0.25543,0.25543,76960560
1987-07-06,0.25543,0.25543,0.24716,0.24716,88611803
1987-07-07,0.24716,0.24716,0.23068,0.23068,266653731
1987-07-08,0.23068,0.24716,0.23068,0.23891,261743837
1987-07-09,0.23891,0.25543,0.23891,0.24716,125435975
1987-07-10,0.24716,0.24716,0.23891,0.24716,102601097
1987-07-13,0.24716,0.25543,0.24716,0.25543,65387249
1987-07-14,0.25543,0.27184,0.25543,0.27184,206760884
1987-07-15,0.27184,0.27184,0.26358,0.26358,130930374
1987-07-16,0.26358,0.26358,0.25543,0.26358,98743320
1987-07-17,0.26358,0.26358,0.26358,0.26358,69361923
1987-07-20,0.26358,0.26358,0.25543,0.25543,56853395
1987-07-21,0.25543,0.25543,0.25543,0.25543,49449595
1987-07-22,0.25543,0.25543,0.25543,0.25543,72206538
1987-07-23,0.25543,0.25543,0.23891,0.24716,200915784
1987-07-24,0.25543,0.25543,0.24716,0.25543,78129580
1987-07-27,0.25543,0.25543,0.24716,0.25543,56580623
1987-07-28,0.25543,0.26358,0.25543,0.25543,51631763
1987-07-29,0.25543,0.25543,0.24716,0.25543,37447644
1987-07-30,0.25543,0.25543,0.24716,0.24716,75168060
1987-07-31,0.24716,0.24716,0.23891,0.23891,252508575
1987-08-03,0.23891,0.23891,0.23068,0.23891,157428182
1987-08-04,0.23891,0.23891,0.23891,0.23891,182756978
1987-08-05,0.23891,0.25543,0.23891,0.24716,285747745
1987-08-06,0.24716,0.26358,0.24716,0.25543,206410172
1987-08-07,0.25543,0.27184,0.25543,0.26358,231388255
1987-08-10,0.26358,0.26358,0.26358,0.26358,76376051
1987-08-11,0.26358,0.27184,0.25543,0.26358,92742347
1987-08-12,0.26358,0.26358,0.25543,0.25543,57321008
1987-08-13,0.25543,0.27184,0.25543,0.26358,109108636
1987-08-14,0.26358,0.26358,0.26358,0.26358,68777411
1987-08-17,0.26358,0.26358,0.26358,0.26358,45552855
1987-08-18,0.26358,0.26358,0.26358,0.26358,63516819
1987-08-19,0.26358,0.26358,0.25543,0.26358,66166597
1987-08-20,0.26358,0.27184,0.26358,0.27184,111018050
1987-08-21,0.27184,0.27999,0.27184,0.27184,93326857
1987-08-24,0.27184,0.2884,0.27184,0.2884,132255257
1987-08-25,0.2884,0.29657,0.2884,0.29657,251612323
1987-08-26,0.29657,0.30483,0.29657,0.29657,154388728
1987-08-27,0.29657,0.29657,0.29657,0.29657,98002946
1987-08-28,0.29657,0.31299,0.29657,0.30483,155323951
1987-08-31,0.30483,0.30483,0.29657,0.30483,114096467
1987-09-01,0.30483,0.30483,0.2884,0.2884,126994670
1987-09-02,0.2884,0.29657,0.2884,0.29657,106069193
1987-09-03,0.29657,0.30483,0.2884,0.29657,95976642
1987-09-04,0.29657,0.29657,0.2884,0.2884,65426216
1987-09-08,0.2884,0.2884,0.27999,0.2884,130345856
1987-09-09,0.2884,0.29657,0.2884,0.2884,82143223
1987-09-10,0.2884,0.29657,0.2884,0.29657,78714091
1987-09-11,0.29657,0.29657,0.29657,0.29657,55528505
1987-09-14,0.29657,0.30483,0.29657,0.30483,127812981
1987-09-15,0.30483,0.30483,0.29657,0.30483,52839759
1987-09-16,0.30483,0.30483,0.29657,0.29657,78090615
1987-09-17,0.29657,0.30483,0.2884,0.29657,93950336
1987-09-18,0.29657,0.29657,0.29657,0.29657,42825144
1987-09-21,0.27184,0.29657,0.27184,0.27184,115752582
1987-09-22,0.27184,0.29657,0.27184,0.29657,110959592
1987-09-23,0.29657,0.31299,0.29657,0.31299,145718488
1987-09-24,0.30483,0.32115,0.30483,0.31299,160253317
1987-09-25,0.31299,0.33773,0.31299,0.32115,111563583
1987-09-28,0.32115,0.33773,0.31299,0.32957,129274256
1987-09-29,0.32957,0.33773,0.32957,0.32957,77681457
1987-09-30,0.32957,0.3459,0.32957,0.33773,115927931
1987-10-01,0.33773,0.35415,0.33773,0.35415,172138376
1987-10-02,0.35415,0.37064,0.35415,0.37064,178119855
1987-10-05,0.37899,0.40376,0.37899,0.40376,249391180
1987-10-06,0.40376,0.40376,0.37899,0.37899,274719980
1987-10-07,0.37899,0.38705,0.37064,0.37064,169995158
1987-10-08,0.37899,0.37899,0.35415,0.37064,131164177
1987-10-09,0.37064,0.38705,0.37064,0.37064,127033631
1987-10-12,0.37064,0.37064,0.35415,0.37064,158558234
1987-10-13,0.37064,0.37899,0.36256,0.37899,130988822
1987-10-14,0.37899,0.38705,0.36256,0.36256,154544600
1987-10-15,0.36256,0.37064,0.36256,0.36256,174301052
1987-10-16,0.36256,0.37899,0.32957,0.32957,284461817
1987-10-19,0.31299,0.32957,0.23068,0.23068,198733598
1987-10-20,0.23891,0.26358,0.22239,0.24716,438382943
1987-10-21,0.26358,0.31299,0.25543,0.2884,354603067
1987-10-22,0.2884,0.29657,0.26358,0.27184,301997133
1987-10-23,0.27184,0.27184,0.24716,0.24716,152576747
1987-10-26,0.23891,0.24716,0.1894,0.19765,200681953
1987-10-27,0.20591,0.22239,0.19765,0.21426,317584078
1987-10-28,0.20591,0.21426,0.19765,0.21426,202630333
1987-10-29,0.21426,0.24716,0.21426,0.24716,226010757
1987-10-30,0.25543,0.27184,0.24716,0.25543,227959132
1987-11-02,0.25543,0.26358,0.24716,0.25543,114700458
1987-11-03,0.25543,0.25543,0.22239,0.24716,157155414
1987-11-04,0.23891,0.26358,0.23891,0.24716,129001481
1987-11-05,0.25543,0.26358,0.24716,0.25543,110180247
1987-11-06,0.25543,0.25543,0.23891,0.24716,101958130
1987-11-09,0.23891,0.24716,0.23068,0.23891,117155404
1987-11-10,0.23891,0.24716,0.23068,0.23891,123351213
1987-11-11,0.24716,0.25543,0.23891,0.25543,73901624
1987-11-12,0.26358,0.26358,0.25543,0.25543,134184147
1987-11-13,0.25543,0.25543,0.24716,0.24716,79142731
1987-11-16,0.24716,0.25543,0.24716,0.24716,80467626
1987-11-17,0.23891,0.24716,0.23068,0.23891,93794460
1987-11-18,0.24716,0.24716,0.23068,0.24716,120837826
1987-11-19,0.24716,0.24716,0.23891,0.23891,101510004
1987-11-20,0.23068,0.24716,0.23068,0.24716,111583065
1987-11-23,0.23891,0.24716,0.23891,0.24716,60399422
1987-11-24,0.24716,0.25543,0.23068,0.24716,97730164
1987-11-25,0.24716,0.24716,0.23891,0.23891,43507069
1987-11-27,0.23891,0.23891,0.23068,0.23068,24783250
1987-11-30,0.23068,0.23068,0.20591,0.23068,222114025
1987-12-01,0.23068,0.23891,0.22239,0.22239,99503182
1987-12-02,0.22239,0.23068,0.22239,0.22239,92703372
1987-12-03,0.23068,0.23068,0.20591,0.20591,172742356
1987-12-04,0.20591,0.21426,0.20591,0.21426,164734577
1987-12-07,0.22239,0.22239,0.21426,0.22239,89585993
1987-12-08,0.22239,0.24716,0.22239,0.24716,152245523
1987-12-09,0.23891,0.24716,0.23891,0.23891,113375567
1987-12-10,0.23068,0.25543,0.23068,0.24716,224062382
1987-12-11,0.24716,0.24716,0.23891,0.24716,98061389
1987-12-14,0.24716,0.26358,0.24716,0.26358,128689748
1987-12-15,0.26358,0.26358,0.25543,0.26358,151836362
1987-12-16,0.25543,0.27999,0.25543,0.27999,142795934
1987-12-17,0.27999,0.27999,0.26358,0.26358,127208991
1987-12-18,0.27184,0.27184,0.26358,0.26358,71018033
1987-12-21,0.27184,0.27184,0.26358,0.26358,69225540
1987-12-22,0.26358,0.27184,0.25543,0.27184,56522174
1987-12-23,0.27184,0.27184,0.27184,0.27184,82143223
1987-12-24,0.27184,0.27184,0.27184,0.27184,17145642
1987-12-28,0.27184,0.27184,0.25543,0.26358,68621546
1987-12-29,0.26358,0.27999,0.25543,0.27999,107510979
1987-12-30,0.27999,0.2884,0.27999,0.2884,95664898
1987-12-31,0.27999,0.2884,0.27184,0.27999,83273278
1988-01-04,0.27999,0.2884,0.27999,0.2884,149303487
1988-01-05,0.29657,0.29657,0.2884,0.29657,210423811
1988-01-06,0.29657,0.30483,0.29657,0.29657,164637143
